url,Jenis/Bentuk Peraturan,Pemrakarsa,Nomor,Tahun,Tentang,Tempat Penetapan,Ditetapkan Tanggal,Pejabat yang Menetapkan,Status,Tahun Pengundangan,Nomor Pengundangan,Nomor Tambahan,Tanggal,Pejabat Pengundangan
https://peraturan.go.id/id/keppres-no-27-tahun-1950,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1950,PENGANGKATAN MR. MOHAMMAD ROEM SEBAGAI KOMISARIS TINGGI DAN BERKUASA PENUH PADA ISTANA SRI BAGINDA RATU YULIANA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1953,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1953,MENENTUKAN MASA DIMAKSUD DALAM PASAL 2 AYAT 1 RISJT ORDONANTIE 1948 UNTUK JAWA DAN MADURA,Jakarta,,SUKARNO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1954,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1954,PENGESAHAN KEPUTUSAN DEWAN PERWAKILAN RAKYAT DAERAH PROPINSI JAWA BARAT TENTANG PENGUJIAN KESEHATAN CALON PEGAWAI JAWA BARAT,Jakarta,,SUKARNO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1955,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1955,"PEMBEBANAN PENGGANTIAN UANG KEPADA A.E. NIEUWENDAM SEBESAR RP 1.478,78,-",Jakarta,,SUKARNO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1956,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1956,BANDING TRAYEK ANGKUTAN ATAS NAMA PO LOE TJO,Jakarta,,SUKARNO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1957,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1957,MEMBEBASKAN DARI PENAGIHAN SEJUMLAH UANG UNTUK KEPALA RUMAH SAKIT DI SLAWI-SEMARANG,Jakarta,,SUKARNO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1958,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1958,PENGESAHAN PERDA KOTAPRAJA JAKARTA RAYA TENTANG PEMUNGUTAN PAJAK PEMBANGUNAN 1 DAN PAJAK POTONG,Jakarta,,SARTONO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1980,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1980,PEMBENTUKAN BADAN PERENCANAAN PEMBANGUNAN DAERAH,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1981,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1981,PERUBAHAN BEBERAPA PASAL DARI LAMPIRAN 3 KEPUTUSAN PRESIDEN NOMOR 45 TAHUN 1974 TENTANG SUSUNAN ORGANISASI DEPARTEMEN SEBAGAIMANA TELAH DI UBAH TERAKHIR KEPUTUSAN PRESIDEN NOMOR 62 TAHUN 1980,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1982,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1982,PENGADAAN BAHAN PELEDAK,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1983,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1983,"MENGESAHKAN ""PERSETUJUAN ANTARA PEMERINTAH RI DAN PEMERINTAH REPUBLIK INDIA MENGENAI KERJASAMA TEKNIK DAN ILMIAH"", SEBAGAI HASIL PERUNDINGAN ANTARA DELEGASI PEMERINTAH RI DAN DELEGASI PEMERINTAH REPUBLIK INDIA",Jakarta,,,Berlaku,1983,26,,25 Mei 1983,
https://peraturan.go.id/id/keppres-no-27-tahun-1984,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1984,RISET NASIONAL DEWAN ANTAR PEMERINTAH UNTUK KOORDINASI BIDANG INFORMASI DAN KOMUNIKASI NEGARA-NEGARA NON BLOK,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1985,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1985,TUNJANGAN JABATAN PENGAMAT GUNUNG API,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1986,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1986,TATA CARA PENYELENGGARAAN KAMPANYE PEMILIHAN UMUM,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1987,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1987,"PERUBAHAN KEPUTUSAN PRESIDEN NOMOR 11 TAHUN 1984 TENTANG KEDUDUKAN, TUGAS, FUNGSI DAN ORGANISASI BADAN KEPEGAWAIAN NEGARA",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1988,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1988,PERUBAHAN ATAS KEPUTUSAN PRESIDEN NOMOR 18 TAHUN 1984 TENTANG SUSUNAN ORGANISASI DEPARTEMEN SEBAGAMANA TELAH BEBERAPA KALI DIUBAH TERAKHIR DENGAN KEPUTUSAN PRESIDEN NOMOR 36 TAHUN 1987,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1989,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1989,PENGESAHAN ANGGARAN DASAR PEGAWAI REPUBLIK INDONESIA (KORPRI),Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1990,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1990,PENCABUTAN KEPUTUSAN PRESIDEN NOMOR 123 TAHUN 1963,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1992,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1992,PERUBAHAN KEPUTUSAN PRESIDEN NOMOR 15 TAHUN 1984 TENTANG SUSUNAN ORGANISASI DEPARTEMEN SEBAGAIMANA TELAH LIMABELAS KALI DIUBAH TERAKHIR DENGAN KEPUTUSAN PRESIDEN NOMOR 42 TAHUN 1991,Jakarta,,,Berlaku,1992,27,,26 Mei 1992,
https://peraturan.go.id/id/keppres-no-27-tahun-1995,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1995,TIM KOORDINASI SEGITIGA PERTUMBUHAN INDONESIA-MALAYSIA-SINGAPURA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1996,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1996,PERUBAHAN KEPPRES 32-1993 TENTANG TIM KOORDINASI PEMBANGUNAN PROVINSI RIAU SEBAGAIMANA TELAH DIUBAH DENGAN KEPPRES 49-1983,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1997,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1997,PERINCIAN PENGELUARAN RUTIN TAHUN ANGGARAN 1997/1998,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1998,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1998,PEMBENTUKAN BADAN PENYEHATAN PERBANKAN NASIONAL,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-1999,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,1999,PENCABUTAN KEPPRES 10-1979 TENTANG BADAN PEMBINAAN PENDIDIKAN PELAKSANAAN PEDOMAN PENGHAYATAN DAN PENGAMALAN PANCASILA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-2000,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,2000,PERPANJANGAN MASA TUGAS KOMISI INDEPENDEN PENGUSUTAN TINDAK KEKERASAN DI ACEH,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-2001,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,2001,"PENDIRIAN SEKOLAH TINGGI AGAMA HINDU TAMPUNG PENYANG, PALANGKARAYA DAN SEKOLAH TINGGI AGAMA HINDU GDE PUDJA, MATARAM",Jakarta,,,Tidak Berlaku Dicabut Oleh :Peraturan Presiden Nomor 21 Tahun 2020 Tentang Institut Agama Hindu Negeri Gde Pudja Mataram,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-2002,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,2002,PERUBAHAN KEPPRES 9-2002 TENTANG HARGA JUAL ECERAN BAHAN BAKAR MINYAK DALAM NEGERI,Jakarta,,Megawati Soekarnoputri,Berlaku,2002,46,,30 April 2002,
https://peraturan.go.id/id/keppres-no-27-tahun-2003,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,2003,PENGHAPUSAN KEADAAN DARURAT SIPIL DI PROVINSI MALUKU UTARA,Jakarta,,Megawati Soekarnoputri,Berlaku,2003,53,,17 Mei 2003,
https://peraturan.go.id/id/keppres-no-27-tahun-2004,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,2004,PENDIRIAN SEKOLAH TINGGI AGAMA KRISTEN NEGERI PALANGKARAYA DAN SEKOLAH TINGGI AGAMA KRISTEN NEGERI TORAJA,Jakarta,,,Tidak Berlaku Dicabut Oleh :Peraturan Presiden Nomor 22 Tahun 2020 Tentang Institut Agama Kristen Negeri TorajaPeraturan Presiden Nomor 23 Tahun 2020 Tentang Institut Agama Kristen Negeri Palangka Raya,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-2005,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,2005,"PEMBENTUKAN KEJAKSAAN NEGERI KASONGAN, KEJAKSAAN NEGERI KUALA PEMBUANG, KEJAKSAAN NEGERI SUKAMARA, KEJAKSAAN NEGERI NANGABULIK, KEJAKSAAN NEGERI KUALA KURUN, KEJAKSAAN NEGERI PULANG PISAU, KEJAKSAAN NEGERI AIRMADIDI, DAN KEJAKSAAN NEGERI TUBEI",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-2006,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,2006,PEMBENTUKAN PENGADILAN NEGERI AIR MADIDI,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-2008,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,2008,PERUBAHAN KEDUA SUSUNAN KEANGGOTAAN BADAN AMIL ZAKAT NASIONAL SEBAGAIMANA DIMAKSUD DALAM KEPPRES 8-2001 TENTANG BADAN AMIL ZAKAT NASIONAL,Jakarta,,SUSILO BAMBANG YUDHOYONO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-2009,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,2009,-,Jakarta,,SUSILO BAMBANG YUDHOYONO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-2010,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,2010,TIM PERUNDINGAN PROYEK ASAHAN,Jakarta,,SUSILO BAMBANG YUDHOYONO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-27-tahun-2012,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,27,2012,"PEMBENTUKAN BADAN PENYELESAIAN SENGKETA KONSUMEN PADA KABUPATEN MAPPI, KABUPATEN BANTAENG, KABUPATEN MUARA ENIM, KABUPATEN PROBOLINGGO, KOTA LUBUKLINGGAU, DAN KOTA TASIKMALAYA",Jakarta,,SUSILO BAMBANG YUDHOYONO,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-27-tahun-2005,PERATURAN PRESIDEN,PEMERINTAH PUSAT,27,2005,TATA CARA PELAKSANAAN SELEKSI DAN PEMILIHAN CALON ANGGOTA KOMISI KEBENARAN DAN REKONSILIASI,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-27-tahun-2006,PERATURAN PRESIDEN,PEMERINTAH PUSAT,27,2006,TUNJANGAN JABATAN FUNGSIONAL PENYULUH KEHUTANAN,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-27-tahun-2007,PERATURAN PRESIDEN,PEMERINTAH PUSAT,27,2007,TUNJANGAN JABATAN STRUKTURAL DI LINGKUNGAN ORGANISASI TENTARA NASIONAL INDONESIA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-27-tahun-2008,PERATURAN PRESIDEN,PEMERINTAH PUSAT,27,2008,BADAN PENGEMBANGAN WILAYAH SURABAYA - MADURA,Jakarta,07 Mei 2008,,"Tidak Berlaku Dicabut Oleh :Peraturan Presiden Nomor 112 Tahun 2020 Tentang Pembubaran Dewan Riset Nasional, Dewan Ketahanan Pangan, Badan Pengembangan Wilayah Surabaya-madura, Badan Standardisasi dan Akreditasi Nasional Keolahragaan, Komisi Pengawas Haji Indonesia, Komite Ekonomi dan Industri Nasional, Badan Pertimbangan Telekomunikasi, Komisi nasional Lanjut Usia, Badan Olahraga Profesional Indonesia, dan Badan Regulasi Telekomunikasi IndonesiaPeraturan Presiden Nomor 112 Tahun 2020 Tentang Pembubaran Dewan Riset Nasional, Dewan Ketahanan Pangan, Badan Pengembangan Wilayah Surabaya-madura, Badan Standardisasi dan Akreditasi Nasional Keolahragaan, Komisi Pengawas Haji Indonesia, Komite Ekonomi dan Industri Nasional, Badan Pertimbangan Telekomunikasi, Komisi nasional Lanjut Usia, Badan Olahraga Profesional Indonesia, dan Badan Regulasi Telekomunikasi Indonesia",,,,,
https://peraturan.go.id/id/perpres-no-27-tahun-2009,PERATURAN PRESIDEN,PEMERINTAH PUSAT,27,2009,PELAYANAN TERPADU SATU PINTU DI BIDANG PENANAMAN MODAL,Jakarta,23 Juni 2009,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-27-tahun-2010,PERATURAN PRESIDEN,PEMERINTAH PUSAT,27,2010,HAK KEUANGAN DAN FASILITAS BAGI KETUA HARIAN DAN ANGGOTA DEWAN ENERGI NASIONAL,Jakarta,05 Mei 2010,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-27-tahun-2012,PERATURAN PRESIDEN,PEMERINTAH PUSAT,27,2012,PENGESAHAN PERSETUJUAN ANTARA PEMERINTAH REPUBLIK INDONESIA DAN PEMERINTAH REPUBLIK SURINAME TENTANG PENGHINDARAN PAJAK BERGANDA DAN PENCEGAHAN PENGELAKAN PAJAK ATAS PENGHASILAN (AGREEMENT BETWEEN THE GOVERNMENT OF THE REPUBLIC OF INDONESIA AND THE GOVERNMENT OF THE REPUBLIC OF SURINAME FOR THE AVOIDANCE OF DOUBLE TAXATION  AND THE PREVENTION OF FISCAL EVASION WITH RESPECT TO TAXES ON INCOME),Jakarta,05 Maret 2012,,Berlaku,2012,70,,05 Maret 2012,
https://peraturan.go.id/id/perpres-no-27-tahun-2013,PERATURAN PRESIDEN,PEMERINTAH PUSAT,27,2013,PENGEMBANGAN INKUBATOR WIRAUSAHA,Jakarta,11 April 2013,,Berlaku,2013,66,,11 April 2013,
https://peraturan.go.id/id/perpres-no-27-tahun-2014,PERATURAN PRESIDEN,PEMERINTAH PUSAT,27,2014,JARINGAN INFORMASI GEOSPASIAL NASIONAL,Jakarta,17 April 2014,,Berlaku,2014,78,,21 April 2014,
https://peraturan.go.id/id/pp-no-27-tahun-1948,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1948,KEJAHATAN-KEJAHATAN DALAM KEADAAN BAHAYA YANG DAPAT DIHUKUM DENGAN HUKUMAN MATI,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-27-tahun-1949,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1949,"PERATURAN TENTANG LAPANG KERJA, SUSUNAN, PIMPINAN DAN TUGAS KEWAJIBAN MASING-MASING BAGIAN JAWATAN KEMENTRIAN PENERANGAN",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-27-tahun-1950,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1950,"PENETAPAN PERATURAN SEMENTARA TENTANG GAJI, BIAYA PERJALANAN, BIAYA PENGINAPAN DAN LAIN-LAIN TUNJANGAN BAGI WAKIL PERDANA MENTERI",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-27-tahun-1953,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1953,PENUNJUKAN RUMAH-RUMAH SAKIT PARTIKELIR YANG MERAWAT ORANG-ORANG MISKIN DAN ORANG-ORANG YANG KURANG MAMPU,Jakarta,,,Berlaku,1953,52,425,25 Juni 1953,
https://peraturan.go.id/id/pp-no-27-tahun-1954,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1954,"PENETAPAN TANGGAL TERAKHIR UNTUK MENGAJUKAN PERMOHONAN PEMBAYARAN PENSIUN DAN TUNJANGAN BERKALA YANG DAPAT DISAMAKAN DENGAN PENSIUN, YANG HAK UNTUK MENERIMANYA TERJADI SELAMA WAKTU SEBELUM 1 AGUSTUS 1945",Jakarta,,,Berlaku,1954,46,556,26 Maret 1954,
https://peraturan.go.id/id/pp-no-27-tahun-1955,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1955,"PERATURAN SEMENTARA TENTANG GAJI, BIAYA PERJALANAN, BIAYA PENGINAPAN DAN LAIN-LAIN TUNJANGAN BAGI MENTERI MUDA REPUBLIK INDONESIA",Jakarta,,,Berlaku,1955,58,,11 Agustus 1955,
https://peraturan.go.id/id/pp-no-27-tahun-1956,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1956,PEMBENTUKAN KOORDINASI PEMERINTAHAN SIPIL,Jakarta,,,Berlaku,1956,49,1063,21 September 1956,
https://peraturan.go.id/id/pp-no-27-tahun-1957,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1957,PERUBAHAN PERATURAN PEMERINTAH NO. 2 TAHUN 1957 (LEMBARAN-NEGARA TAHUN 1957 NO. 8) TENTANG ORGANISASI PENYELENGGARAAN PEMBANGUNAN MASYARAKAT DESA,Jakarta,,,Berlaku,1957,69,,07 Januari 1957,
https://peraturan.go.id/id/pp-no-27-tahun-1958,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1958,PELAKSANAAN PERSETUJUAN PAMPASAN PERANG ANTARA REPUBLIK INDONESIA DAN JEPANG,Jakarta,,,Berlaku,1958,47,,05 Maret 1958,
https://peraturan.go.id/id/pp-no-27-tahun-1973,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1973,PEMBUBARAN PERUSAHAAN NEGARA FAJAR TERNAK,Jakarta,,,Berlaku,1973,33,,30 Mei 1973,
https://peraturan.go.id/id/pp-no-27-tahun-1977,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1977,PERUBAHAN PERATURAN PEMERINTAH NOMOR 1 TAHUN 1976 TENTANG PELAKSANAAN UNDANG-UNDANG NOMOR 15 TAHUN 1969 SEBAGAIMANA DIUBAH DENGAN UNDANG-UNDANG NOMOR 4 TAHUN 1975,Jakarta,,,Berlaku,1977,37,3106,05 Mei 1977,
https://peraturan.go.id/id/pp-no-27-tahun-1978,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1978,PEMBUBARAN PERUSAHAAN UMUM KERTAS MARTAPURA,Jakarta,,,Berlaku,1978,40,,23 September 1978,
https://peraturan.go.id/id/pp-no-27-tahun-1980,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1980,PENGGOLONGAN BAHAN-BAHAN GALIAN,Jakarta,15 Agustus 1980,SOEHARTO,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 23 Tahun 2010 Tentang Pelaksanaan Kegiatan Usaha Pertambangan Mineral dan Batu Bara,1980,47,3174,15 Agustus 1980,
https://peraturan.go.id/id/pp-no-27-tahun-1981,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1981,PENATAAN FAKULTAS PADA UNIVERSITAS/INSTITUT NEGERI,Jakarta,,,Berlaku,1981,41,3202,14 Agustus 1981,
https://peraturan.go.id/id/pp-no-27-tahun-1982,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1982,PEMBERIAN PENSIUN ATAU TUNJANGAN PENGHARGAAN BAGI BEKAS KEPALA KELURAHAN DAN PERANGKAT KELURAHAN,Jakarta,,,Berlaku,1982,49,,18 September 1982,
https://peraturan.go.id/id/pp-no-27-tahun-1983,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1983,PELAKSANAAN KITAB UNDANG-UNDANG HUKUM ACARA PIDANA,Jakarta,,,Berlaku,1983,36,3258,08 Januari 1983,
https://peraturan.go.id/id/pp-no-27-tahun-1984,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1984,PENGALIHAN BENTUK PERUSAHAAN GAS NEGARA (PGN) MENJADI PERUSAHAAN UMUM (PERUM),Jakarta,15 September 1984,SOEHARTO,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 37 Tahun 1994 Tentang Pengalihan Bentuk Perusahaan Umum (perum) Gas Negara Menjadi Perusahaan Perseroan (persero)  ,1984,39,,15 September 1984,
https://peraturan.go.id/id/pp-no-27-tahun-1985,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1985,PERUSAHAAN UMUM (PERUM) PENGEMBANGAN KEUANGAN KOPERASI,Jakarta,,SOEHARTO,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 95 Tahun 2000 Tentang Perusahaan Umum (perum) Sarana Pengembangan Usaha,1985,38,,31 Mei 1985,
https://peraturan.go.id/id/pp-no-27-tahun-1986,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1986,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) PT. INDAH KARYA,Jakarta,,,Berlaku,1986,38,,26 Mei 1986,
https://peraturan.go.id/id/pp-no-27-tahun-1988,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1988,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KEDALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) PT. SEMEN TONASA,Jakarta,,,Berlaku,1988,51,,19 Desember 1988,
https://peraturan.go.id/id/pp-no-27-tahun-1990,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1990,PENDIDIKAN PRASEKOLAH,Jakarta,,,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 17 Tahun 2010 Tentang Pengelolaan dan Penyelenggaraan PendidikanPeraturan Pemerintah Nomor 17 Tahun 2010 Tentang Pengelolaan dan Penyelenggaraan Pendidikan,1990,35,3411,07 Oktober 1990,
https://peraturan.go.id/id/pp-no-27-tahun-1991,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1991,RAWA,Jakarta,,,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 73 Tahun 2013 Tentang RawaPeraturan Pemerintah Nomor 73 Tahun 2013 Tentang Rawa,1991,35,3441,05 Februari 1991,
https://peraturan.go.id/id/pp-no-27-tahun-1992,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1992,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO)PT. RAJAWALI NUSANTARA INDONESIA,Jakarta,,,Berlaku,1992,51,,13 Mei 1992,
https://peraturan.go.id/id/pp-no-27-tahun-1993,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1993,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) P.T. TAMBANG BATUBARA BUKIT ASAM,Jakarta,,,Berlaku,1993,34,,05 Mei 1993,
https://peraturan.go.id/id/pp-no-27-tahun-1995,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1995,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) P.T. TELEKOMUNIKASI INDONESIA,Jakarta,,,Berlaku,1995,48,,23 Agustus 1995,
https://peraturan.go.id/id/pp-no-27-tahun-1996,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1996,PERUBAHAN PP 48-1994 TENTANG PEMBAYARAN PAJAK PENGHASILAN ATAS PENGHASILAN DARI PENGALIHAN HAK ATAS TANAH DAN/ATAU BANGUNAN,Jakarta,,SOEHARTO,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 34 Tahun 2016 Tentang Pajak Penghasilan Atas Penghasilan dari Pengalihan Hak Atas Tanah Danatau Bangunan dan Perjanjian Pengikatan Jual Beli Atas Tanah Danatau Bangunan Beserta Perubahannya,1996,44,3634,16 April 1996,
https://peraturan.go.id/id/pp-no-27-tahun-1997,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1997,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) P.T. ASURANSI KREDIT INDONESIA,Jakarta,,,Berlaku,1997,63,,16 Juli 1997,
https://peraturan.go.id/id/pp-no-27-tahun-1998,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1998,"PENGGABUNGAN, PELEBURAN, DAN PENGAMBILALIHAN PERSEROAN TERBATAS",Jakarta,,,Berlaku,1998,40,3741,24 Februari 1998,
https://peraturan.go.id/id/pp-no-27-tahun-1999,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,1999,ANALISIS MENGENAI DAMPAK LINGKUNGAN HIDUP,Jakarta,07 Mei 1999,,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 27 Tahun 2012 Tentang Izin LingkunganPeraturan Pemerintah Nomor 27 Tahun 2012 Tentang Izin Lingkungan,1999,59,3838,07 Mei 1999,
https://peraturan.go.id/id/pp-no-27-tahun-2000,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,2000,"PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) PT ANGKUTAN SUNGAI, DANAU, DAN PENYEBERANGAN",Jakarta,,,Berlaku,2000,59,,26 Mei 2000,
https://peraturan.go.id/id/pp-no-27-tahun-2001,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,2001,"PERUBAHAN PP 8-2000 TENTANG PERATURAN GAJI HAKIM PERADILAN UMUM, PERADILAN TATA USAHA NEGARA, DAN PERADILAN AGAMA",Jakarta,,,Berlaku,2001,50,,18 Mei 2001,
https://peraturan.go.id/id/pp-no-27-tahun-2002,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,2002,PENGELOLAAN LIMBAH RADIO AKTIF,Jakarta,13 Mei 2002,,Berlaku,2002,52,4202,13 Mei 2002,
https://peraturan.go.id/id/pp-no-27-tahun-2003,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,27,2003,PENJUALAN SAHAM MILIK NEGARA RI PADA PERUSAHAAN PERSEROAN (PERSERO) PT BANK MANDIRI,Jakarta,,,Berlaku,2003,61,,06 Februari 2003,
